DateTime,Entries,UniqueIPs
1434197235,53,846848
1434283635,53,846848
1434283635,53,846848
1434629234,53,846848
1434629234,53,846848
1435234037,54,847872
1437739633,55,848896
1438949235,56,849920
1439122061,56,849920
1439122061,56,849920
1439122061,56,849920
1439208442,56,849920
1439640436,56,849920
1440158843,56,849920
1440590838,56,849920
1440677238,57,850944
1444997241,58,851968
1448626036,59,852992
1450354031,61,861184
1452859629,62,863232
1452946030,63,866304
1453118828,63,866304
1453205231,67,870400
1453291628,67,870400
1453378031,68,871424
1453464429,68,871424
1453550832,68,871424
1453637228,68,871424
1453723630,68,871424
1454414837,69,872448
1455710828,72,880640
1456402028,73,884736
1457698029,74,885760
1458302829,75,887808
1458821236,75,902144
1459339631,76,904192
1459944428,77,905216
1460117231,78,909312
1460203629,79,910336
1461326831,80,911360
1462363631,81,912384
1462882035,82,913408
1463054832,84,916480
1465301234,85,917504
1465560433,86,918528
1465906032,87,951296
1467115632,104,988160
1467374840,105,992256
1467461235,106,993280
1467720434,124,1010688
1470830837,125,1011712
1471522039,126,1012736
1471694834,127,1013760
1472040439,129,1015808
1473422845,130,1016832
1474978038,131,1017856
1475755664,132,1018880
1475842040,133,1019904
1476187663,134,1020928
1476360441,135,1037312
1476446847,136,1038336
1476878841,137,1039360
1477570039,139,1041408
1477656438,140,1042432
1478088440,141,1043456
1478174838,142,1044480
1478779641,146,1048576
