DateTime,Entries,UniqueIPs
1447502504,206912,206912
1447588906,205464,205464
1447675304,204767,204767
1447761701,199354,199354
1447848099,198689,198689
1447934501,196925,196925
1448020899,196389,196389
1448107298,199132,199132
1448193697,198619,198619
1448280094,197991,197991
1448366494,197705,197705
1448452893,197008,197008
1448539295,196808,196808
1448625692,196649,196649
1448712090,196335,196335
1448798489,196146,196146
1448884888,195797,195797
1448971289,195235,195235
1449057685,195221,195221
1449144084,195006,195006
1449230487,195081,195081
1449316882,194917,194917
1449403284,194946,194946
1449532886,193554,193554
1449619284,193414,193414
1449705685,193084,193084
1449792088,193161,193161
1449878480,193150,193150
1449964881,193165,193165
1450051282,192445,192445
1450137675,191803,191803
1450224076,191789,191789
1450310480,191417,191417
1450396879,191398,191398
1450483277,191442,191442
1450569683,191497,191497
1450656077,190788,190788
1450742475,190141,190141
1450828872,189537,189537
1450915274,189228,189228
1451001676,188957,188957
1451088067,188592,188592
1451174475,188326,188326
1451260872,187531,187531
1451347270,187016,187016
1451433679,186484,186484
1451520073,186335,186335
1451606479,185952,185952
1451692885,185614,185614
1451779278,185706,185706
1451865677,184660,184660
1451952074,184495,184495
1452038474,183873,183873
1452124874,183507,183507
1452211273,182950,182950
1452297674,183144,183144
1452384070,183028,183028
1452470476,182552,182552
1452556870,182582,182582
1452643269,183494,183494
1452729667,184014,184014
1452816073,184270,184270
1452902463,184708,184708
1452988871,185467,185467
1453075268,185113,185113
1453161669,185031,185031
1453248064,185601,185601
1453334467,185998,185998
1453420865,186581,186581
1453507267,187014,187014
1453593667,187428,187428
1453680066,187485,187485
1453766464,187961,187961
1453852866,187967,187967
1453939265,187975,187975
1454025664,188345,188345
1454112062,188862,188862
1454198465,189238,189238
1454284864,189316,189316
1454371265,189709,189709
1454457664,189806,189806
1454544067,189808,189808
1454630465,189938,189938
1454716865,190773,190773
1454803262,190802,190802
1454889663,190346,190346
1454976062,190195,190195
1455062461,190193,190193
1455148860,189805,189805
1455235260,190232,190232
1455321661,190950,190950
1455408059,191267,191267
1455494460,191085,191085
1455580860,191006,191006
1455667257,190703,190703
1455753660,190585,190585
1455840059,187944,187944
1455926458,187774,187774
1456012856,187732,187732
1456099257,187226,187226
1456185657,187239,187239
1456272056,187458,187458
1456358455,187356,187356
1456444853,187654,187654
1456531254,187783,187783
1456617654,187987,187987
1456704056,187616,187616
1456790453,187365,187365
1456876855,187527,187527
1456963252,187478,187478
1457049654,187956,187956
1457136054,188525,188525
1457222456,188822,188822
1457308855,188659,188659
1457395257,188782,188782
1457481655,189240,189240
1457568059,189693,189693
1457654460,189544,189544
1457740858,190205,190205
1457827255,190758,190758
1457913655,190750,190750
1458000057,191435,191435
1458086456,192482,192482
1458172858,192274,192274
1458259254,192506,192506
1458345657,193185,193185
1458432057,194043,194043
1458518455,193943,193943
1458604856,194180,194180
1458691258,194288,194288
1458777659,194896,194896
1458864055,195046,195046
1458950461,195418,195418
1459036856,195897,195897
1459123257,195418,195418
1459209659,195264,195264
1459296059,195648,195648
1459382461,195917,195917
1459468860,196317,196317
1459555260,196375,196375
1459641659,196679,196679
1459728063,195887,195887
1459814459,195978,195978
1459900861,195956,195956
1459987268,196119,196119
1460073660,195960,195960
1460160065,196184,196184
1460246461,196034,196034
1460332859,195156,195156
1460419262,194107,194107
1460505661,193645,193645
1460592064,193810,193810
1460678460,193595,193595
1460764861,193136,193136
1460851262,193066,193066
1460937659,192761,192761
1461024063,192244,192244
1461110463,192157,192157
1461196863,191835,191835
1461283261,191438,191438
1461369666,191233,191233
1461456065,190878,190878
1461542464,189861,189861
1461628864,190994,190994
1461715264,191140,191140
1461801659,190426,190426
1461888061,189907,189907
1461974463,189623,189623
1462060860,189211,189211
1462147265,188311,188311
1462233664,188007,188007
1462320063,187763,187763
1462406466,187714,187714
1462492866,187177,187177
1462579249,188436,188436
1462665650,188481,188481
1462752048,187782,187782
1462838449,187683,187683
1462924842,187846,187846
1463011248,187651,187651
1463054459,188555,188555
1463313659,187521,187521
1463400059,187320,187320
1463486458,187484,187484
1463572858,187439,187439
1463659259,186939,186939
1463745661,187018,187018
1463832061,187024,187024
1463918460,186716,186716
1464004864,186090,186090
1464091261,185469,185469
1464177660,185306,185306
1464264061,184874,184874
1464350460,184364,184364
1464436861,184304,184304
1464523261,184324,184324
1464609660,184230,184230
1464696061,183936,183936
1464782460,183645,183645
1464868860,183072,183072
1464955263,182730,182730
1465041663,182197,182197
1465128062,181809,181809
1465214463,181041,181041
1465300863,180350,180350
1465387263,179781,179781
1465473663,179451,179451
1465560062,179038,179038
1465646437,178574,178574
1465732838,177110,177110
1465819238,175962,175962
1465905638,174899,174899
1465992038,174394,174394
1466078440,173894,173894
1466164838,172889,172889
1466251239,171874,171874
1466337638,171362,171362
1466424038,171193,171193
1466510438,171061,171061
1466596837,170682,170682
1466683238,170927,170927
1466769638,171141,171141
1466856039,171170,171170
1466942438,171355,171355
1467028838,171266,171266
1467115263,170646,170646
1467201665,170379,170379
1467288065,170590,170590
1467374462,170653,170653
1467460863,170775,170775
1467547264,171200,171200
1467633664,171015,171015
1467720065,170790,170790
1467806443,170397,170397
1467892842,170378,170378
1467979241,170034,170034
1468065642,170043,170043
1468152041,169796,169796
1468238441,169611,169611
1468324841,169409,169409
1468411240,169214,169214
1468497640,169069,169069
1468584040,169126,169126
1468670441,169531,169531
1468756839,169587,169587
1468843242,169534,169534
1468929640,169731,169731
1469016040,169543,169543
1469102441,169529,169529
1469188842,171641,171641
1469275242,172191,172191
1469361642,172260,172260
1469448043,170046,170046
1469534443,169723,169723
1469620842,169791,169791
1469707243,169527,169527
1469793643,169507,169507
1469880043,169536,169536
1469966443,169620,169620
1470052842,169555,169555
1470139241,169676,169676
1470225640,169573,169573
1470312040,169036,169036
1470398438,168097,168097
1470484838,168192,168192
1470571239,168045,168045
1470657639,167981,167981
1470744038,167557,167557
1470830438,167369,167369
1470916837,167301,167301
1471003237,167212,167212
1471089637,166954,166954
1471176038,167063,167063
1471262438,166767,166767
1471348837,166706,166706
1471435239,166829,166829
1471521639,166874,166874
1471608040,166952,166952
1471694440,167009,167009
1471780840,166966,166966
1471867239,166834,166834
1471953640,166804,166804
1472040039,166960,166960
1472126439,166949,166949
1472212839,167360,167360
1472299241,167446,167446
1472385640,167339,167339
1472472040,167018,167018
1472558439,166939,166939
1472644841,166828,166828
1472731240,165905,165905
1472817639,165429,165429
1472904041,165731,165731
1472990442,165460,165460
1473076841,165208,165208
1473163241,165234,165234
1473249642,165115,165115
1473336042,164948,164948
1473422442,164508,164508
1473508842,164372,164372
1473595242,164281,164281
1473681640,163401,163401
1473768039,162980,162980
1473854440,162860,162860
1473940840,162460,162460
1474027239,162530,162530
1474113638,162360,162360
1474200038,161707,161707
1474286438,161503,161503
1474372837,161103,161103
1474459237,160739,160739
1474545636,160671,160671
1474632038,160488,160488
1474718437,160441,160441
1474804836,160363,160363
1474891235,160328,160328
1474977636,160341,160341
1475064036,160159,160159
1475150436,159611,159611
1475236835,159404,159404
1475323234,159139,159139
1475409635,158957,158957
1475496034,158764,158764
1475582435,158625,158625
1475668834,158501,158501
1475755234,157999,157999
1475841633,158130,158130
1475928032,158147,158147
1476014432,158141,158141
1476100833,157885,157885
1476187232,157617,157617
1476273632,157294,157294
1476360034,156996,156996
1476446433,156590,156590
1476532834,156228,156228
1476619234,155858,155858
1476705637,155288,155288
1476792037,155276,155276
1476878439,155088,155088
1476964840,154345,154345
1477051240,151355,151355
1477137643,151400,151400
1477224042,151468,151468
1477310444,151238,151238
1477396846,151007,151007
1477483247,150828,150828
1477569647,150453,150453
1477656046,150376,150376
1477699253,149610,149610
1477785652,149421,149421
1477872049,148573,148573
1477958450,148532,148532
1478044851,148400,148400
1478131251,148311,148311
1478217651,148558,148558
1478304051,148179,148179
1478390451,148356,148356
1478476851,147657,147657
1478563251,147556,147556
1478649651,147486,147486
1478736053,147447,147447
1478822454,147431,147431
1478908853,147114,147114
1478995254,147348,147348
1479081657,147288,147288
1479168056,147193,147193
1479254458,147295,147295
1479340855,147258,147258
1479427254,147367,147367
